id,youtube_url,title,caption,synopsis,release_date,duration,language,country,thumbnail_url
2jwQradwk_U,https://www.youtube.com/watch?v=2jwQradwk_U,UNDER GROWTH,A young girl gets into a dangerous adventure of her own making.,"Hayley is being dropped off at her dad's house for the weekend. Her mom has recently split from her husband, who now lives alone. The situation is tense, but Hayley is looking forward to spending time with her father.
But her dad has been drinking all night and is hungover from his binge. Left to her own devices, as a result, Hayley plays in the woods around her dad's house... and gets into a dangerous adventure of her own.",2020-09-15,694.0,English,USA,assets/thumbnails/2jwQradwk_U.webp
oZi1Ugq-DaQ,https://www.youtube.com/watch?v=oZi1Ugq-DaQ,THIN ICE,An employee at an ice skating rink grows nervous seeing a man with a suspicious backpack.,"An employee at a local ice skating rink is wiling away his shift at the lost-and-found booth on a busy day. But in the course of his duties -- and while being distracted by a conversation with a very talkative skater turning in a lost item -- he spots a suspicious-looking man with a backpack across the rink.
When the man begins acting oddly, the employee's mind begins to imagine something nefarious, wondering if a potential catastrophe may just be happening before his eyes.",2020-02-06,633.0,English,USA,assets/thumbnails/oZi1Ugq-DaQ.webp
42M3CcY7JUQ,https://www.youtube.com/watch?v=42M3CcY7JUQ,MENAGE A TROIS,"A young woman answers a knock at the door, then gets the shock of her life.","A young woman is making dinner in her apartment by herself when she hears a knock on the door. When she answers it, it's a representative of an electric utility company, which has a sales offer for local families. The woman is intrigued -- not by the offer, but with the salesman's handsome looks and charming demeanor.
The woman invites him to sit down to not just talk about the offer, but share the dinner that she's been cooking. They talk easily, and bond over Russian literature. But just as the evening takes a promising turn, things go awry, with one mishap leading to another increasingly bloody one.",2021-09-17,754.0,English,USA,assets/thumbnails/42M3CcY7JUQ.webp
rgteZ70RLD4,https://www.youtube.com/watch?v=rgteZ70RLD4,SISTERS,A mysterious nun and a wistful makeup artist get what they wish for -- and that's the problem.,"A mysterious nun named Molly and a wistful makeup artist named Dee have achieved exactly what they wished for, yet they find themselves dissatisfied. As they both wait for a bus that will take them to meetings that could change their fates, they discover that they are connected to each other in cosmic ways.",2021-01-09,654.0,English,USA,assets/thumbnails/rgteZ70RLD4.webp
1n8Nz99mYPY,https://www.youtube.com/watch?v=1n8Nz99mYPY,THE FAMILIAR,A young man becomes an assistant to a bloodsucking vampire.,"Sam has always been obsessed with vampires, fascinated by the magnetism and dark power of the creatures. On his 21st birthday, he meets a mysterious older gentleman at a movie theater, who offers him a rare opportunity as a vampire's human caretaker and assistant, otherwise known as a ""familiar.""
Eager to experience the vampiric life himself, Sam accepts, seeing it as his route to becoming a creature of the night. But life as a personal assistant to the vampire Bolivar doesn't quite live up to its initial promise. The work is drudgery; the days and nights are long. And worst of all, Bolivar is an abusive jerk and horrible boss. Sam hangs in there for the promise of otherworldly power. But when he realizes that day may never come and he's wasting his life in a dead-end job, he takes matters into his own hands.",2022-03-18,1299.0,English,USA,assets/thumbnails/1n8Nz99mYPY.webp
_PuBFsX6wqo,https://www.youtube.com/watch?v=_PuBFsX6wqo,DE CLOSIN NIGHT,A Chinese student tries to break her accent at an American theater school.,"Siyi is the first Chinese student to be selected for a prestigious American theater conservatory program, and her family is flying in from China to see her perform works by Chekhov. But in one acting class, she struggles with the extremely tough teacher's dictum to remove her accent as she performs.
Her struggles eventually threaten her place in the performance, and if she doesn't improve, her teacher will relegate her to the role of understudy for Jane, who doesn't struggle with her accent. Feeling the pressure, Siyi stops speaking Chinese with her mother and avoids talking to her cousin, even when his father dies. But in her quest to perform, she also risks losing her identity and her connection to her family and culture.",2023-07-05,1181.0,English,USA,assets/thumbnails/_PuBFsX6wqo.webp
0PKtGVJEpdg,https://www.youtube.com/watch?v=0PKtGVJEpdg,RUNNER,A woman goes for a jog and witnesses something she can't run away from.,"Becca is out for a run one morning, but as she makes her way down one of the backstreets of her neighborhood, she sees a man and a woman having a fight. Then she sees something truly unsettling: the man shoves her hard enough to knock her out cold. Becca and the man make eye contact as he realizes what he's done, but before he can say or do anything to her, she runs away, scared for her own safety.
Time passes and she's lulled back into a sense of safety, trying to put the memory behind her. Until one evening, when she meets the man out one night at a bar -- and he insists on walking along the way with her at the end of the night.",2019-04-23,796.0,English,USA,assets/thumbnails/0PKtGVJEpdg.webp
T2sOf38ibDk,https://www.youtube.com/watch?v=T2sOf38ibDk,MONDAY,A small-time hustler moves from neighborhood to neighborhood until his illicit activity brings him to a halt.,"Kwan is a young hustler living in Los Angeles, a veritable one-stop shop zipping around on his bike for any illegal or stolen good you could want. Drugs, bikes, laptops, phones: name it and Kwan can get it for you. Always out to make a score that he can parlay into profit, he knows everyone and everything, blending into one clique or group to the next.
But when he encounters his former romantic interest during one of his transactions, he reckons with the moral implications of what he's doing. But when they make plans to meet at the end of the day, he gets a chance at a big score and faces a test of where his heart truly lies.",2021-05-17,1099.0,English,USA,assets/thumbnails/T2sOf38ibDk.webp
mX_j_IicSvI,https://www.youtube.com/watch?v=mX_j_IicSvI,THE CHRISTMAS FISH,An English teacher in Prague spends Christmas Eve with a middle-age student and his attractive wife.,"Kurt is a well-to-do but awkward English teacher living in Prague. A Christmas ""orphan"" without a place to go for the holiday -- and stuck in an apartment with the power shut off and no running water anymore -- he gets an invite to one of his middle-aged student's home for Christmas dinner.
But Kurt doesn't realize what strange situation he's walked into. His student seems to have a drinking problem, and his marriage to his younger, attractive wife seems troubled. Throughout the evening, Kurt must figure out and then navigate a strange domestic situation -- and this is before the titular Christmas fish is prepared and eaten for dinner.",2019-12-23,1562.0,English,USA,assets/thumbnails/mX_j_IicSvI.webp
r988NYhuC5E,https://www.youtube.com/watch?v=r988NYhuC5E,SCARS,A cadet discovers the master sergeant has a massive sore in a world where lies leave scars.,"Aris is on a bus, on her way to a special camp. In a world where a person's lies show up as cuts and scars on their skin, the people going to this camp have a clear propensity for lying. But as part of both reform and punishment, they're going to a kind of boot camp, which will train them as soldiers in an ongoing war.
But as a young cadet, Aris and her fellow trainees are berated and insulted not just as new soldiers, but as pathological liars and scourges of society. But then she discovers her new master sergeant has a massive scar on his back, wondering just what kind of lies could create something so gruesome.",2022-02-10,1056.0,English,USA,assets/thumbnails/r988NYhuC5E.webp
a4gRnYvKSJY,https://www.youtube.com/watch?v=a4gRnYvKSJY,MELODI,"A lonely boy is infatuated with his new neighbor, then reaches out to her.","A boy in Singapore feels awkward and lonely, even at home. But when he sees a young Indonesian woman working as a caretaker for an elderly neighbor, he becomes infatuated with her, watching her closely and dreaming about her at night.
When he witnesses her being harangued by her charge, he decides to reach out to try and help her. But he discovers that the grown-up world, and love, aren't what he assumed.",2022-05-13,712.0,English,USA,assets/thumbnails/a4gRnYvKSJY.webp
z751VEtgFKs,https://www.youtube.com/watch?v=z751VEtgFKs,FORBIDDEN TIKKA MASALA,A vegetarian eats chicken by accident and can't forget the delicious taste.,"Gayatri is a very strict and religious vegetarian who is retiring. But at her office farewell party, she accidentally eats some chicken, much to her chagrin. She sets about praying to atone for her mistakes and to ask her gods for forgiveness.
And yet... she cannot forget the delicious taste of that dish, and her mind is astonished that a dish strictly forbidden as immoral by her religion could taste so good. She sets about trying to find the recipe, which takes her on an inner journey that helps her rethink who she is and how she lives her life.",2020-08-11,930.0,English,USA,assets/thumbnails/z751VEtgFKs.webp
